Time(s)	      V	      Theta      	Psi_V       X       Y       Z       Mass       Gamma       DeltaY       DeltaZ        Alpha       Beta       Gamma_V       nx2       ny2       nz2        mach       X       Y       Z       X0       Y0       Z0       X_delta       Y_delta        Z_delta       P       q       wx       DeltaY4       DeltaZ4       JX       YZ       S       L       mywx_beta  cy/cx 
9.590000       339.123942       0.000000       0.000000       3626.883035       2.000000       0.000000       16.400031       0.000000       0.000000       2.992100       1.239014       0.000000       0.000000       -2.049817       1.000000       -0.000000       0.996596       329.447228       160.729733       0.000000       327.436974       165.461863       0.000000       2.010255       -4.732130       0.000000       0.000000       70427.554784       0.000000       0.000000       2.992100       0.017000       1.080000       0.011400       1.027000       0.000000       0.487877       
9.600000       338.923370       0.000000       0.000000       3630.273271       2.000000       0.000000       16.400031       0.000000       0.000000       2.993222       1.240845       0.000000       0.000000       -2.043470       1.000000       -0.000000       0.996007       328.427160       160.706502       0.000000       326.419279       165.393123       0.000000       2.007881       -4.686621       0.000000       0.000000       70344.272011       0.000000       0.000000       2.993222       0.017000       1.080000       0.011400       1.027000       0.000000       0.489322       
9.610000       338.723419       0.000000       0.000000       3633.661505       2.000000       0.000000       16.400031       0.000000       0.000000       2.994345       1.242676       0.000000       0.000000       -2.037154       1.000000       -0.000000       0.995419       327.411976       160.683498       0.000000       325.406455       165.324821       0.000000       2.005521       -4.641323       0.000000       0.000000       70261.295930       0.000000       0.000000       2.994345       0.017000       1.080000       0.011400       1.027000       0.000000       0.490769       
9.620000       338.524085       0.000000       0.000000       3637.047742       2.000000       0.000000       16.400031       0.000000       0.000000       2.996938       1.245117       0.000000       0.000000       -2.030891       1.000000       -0.000000       0.994833       326.405459       160.740021       0.000000       324.401373       165.338002       0.000000       2.004086       -4.597981       0.000000       0.000000       70178.624695       0.000000       0.000000       2.996938       0.017000       1.080000       0.011400       1.027000       0.000000       0.492455       
9.630000       338.325364       0.000000       0.000000       3640.431988       2.000000       0.000000       16.400031       0.000000       0.000000       2.998060       1.246948       0.000000       0.000000       -2.024635       1.000000       -0.000000       0.994249       325.399926       160.717338       0.000000       323.398177       165.270414       0.000000       2.001749       -4.553076       0.000000       0.000000       70096.255990       0.000000       0.000000       2.998060       0.017000       1.080000       0.011400       1.027000       0.000000       0.493907       
9.640000       338.127255       0.000000       0.000000       3643.814251       2.000000       0.000000       16.400031       0.000000       0.000000       2.999183       1.248779       0.000000       0.000000       -2.018408       1.000000       -0.000000       0.993667       324.399188       160.694881       0.000000       322.399764       165.203259       0.000000       1.999424       -4.508378       0.000000       0.000000       70014.189602       0.000000       0.000000       2.999183       0.017000       1.080000       0.011400       1.027000       0.000000       0.495362       
9.650000       337.929754       0.000000       0.000000       3647.194536       2.000000       0.000000       16.400031       0.000000       0.000000       3.001771       1.251221       0.000000       0.000000       -2.012235       1.000000       -0.000000       0.993087       323.406990       160.751567       0.000000       321.408972       165.217125       0.000000       1.998018       -4.465557       0.000000       0.000000       69932.422439       0.000000       0.000000       3.001771       0.017000       1.080000       0.011400       1.027000       0.000000       0.497057       
9.660000       337.732857       0.000000       0.000000       3650.572848       2.000000       0.000000       16.400031       0.000000       0.000000       3.002893       1.253052       0.000000       0.000000       -2.006067       1.000000       -0.000000       0.992508       322.415706       160.729426       0.000000       320.419990       165.150670       0.000000       1.995716       -4.421244       0.000000       0.000000       69850.952871       0.000000       0.000000       3.002893       0.017000       1.080000       0.011400       1.027000       0.000000       0.498516       
9.670000       337.536564       0.000000       0.000000       3653.949195       2.000000       0.000000       16.400031       0.000000       0.000000       3.004016       1.254883       0.000000       0.000000       -1.999929       1.000000       -0.000000       0.991931       321.429124       160.707508       0.000000       319.435697       165.084642       0.000000       1.993427       -4.377134       0.000000       0.000000       69769.780708       0.000000       0.000000       3.004016       0.017000       1.080000       0.011400       1.027000       0.000000       0.499978       
9.680000       337.340870       0.000000       0.000000       3657.323581       2.000000       0.000000       16.400031       0.000000       0.000000       3.006598       1.257324       0.000000       0.000000       -1.993842       1.000000       -0.000000       0.991356       320.450963       160.764354       0.000000       318.458914       165.099179       0.000000       1.992049       -4.334825       0.000000       0.000000       69688.902906       0.000000       0.000000       3.006598       0.017000       1.080000       0.011400       1.027000       0.000000       0.501682       
9.690000       337.145772       0.000000       0.000000       3660.696014       2.000000       0.000000       16.400031       0.000000       0.000000       3.006262       1.258545       0.000000       0.000000       -1.987738       1.000000       -0.000000       0.990783       319.469899       160.664331       0.000000       317.481016       164.953846       0.000000       1.988883       -4.289515       0.000000       0.000000       69608.318660       0.000000       0.000000       3.006262       0.017000       1.080000       0.011400       1.027000       0.000000       0.502909       
9.700000       336.951270       0.000000       0.000000       3664.066499       2.000000       0.000000       16.400031       0.000000       0.000000       3.008843       1.260986       0.000000       0.000000       -1.981710       1.000000       -0.000000       0.990211       318.500958       160.721367       0.000000       316.513432       164.968925       0.000000       1.987526       -4.247558       0.000000       0.000000       69528.026379       0.000000       0.000000       3.008843       0.017000       1.080000       0.011400       1.027000       0.000000       0.504618       
9.710000       336.757356       0.000000       0.000000       3667.435041       2.000000       0.000000       16.400031       0.000000       0.000000       3.011420       1.263428       0.000000       0.000000       -1.975709       1.000000       -0.000000       0.989641       317.536562       160.778371       0.000000       315.550384       164.984122       0.000000       1.986177       -4.205751       0.000000       0.000000       69448.023544       0.000000       0.000000       3.011420       0.017000       1.080000       0.011400       1.027000       0.000000       0.506330       
9.720000       336.564032       0.000000       0.000000       3670.801648       2.000000       0.000000       16.400031       0.000000       0.000000       3.011089       1.264648       0.000000       0.000000       -1.969690       1.000000       -0.000000       0.989073       316.569220       160.679248       0.000000       314.586169       164.840328       0.000000       1.983052       -4.161080       0.000000       0.000000       69368.309535       0.000000       0.000000       3.011089       0.017000       1.080000       0.011400       1.027000       0.000000       0.507564       
9.730000       336.371294       0.000000       0.000000       3674.166324       2.000000       0.000000       16.400031       0.000000       0.000000       3.013664       1.267090       0.000000       0.000000       -1.963746       1.000000       -0.000000       0.988507       315.613864       160.736440       0.000000       313.632142       164.856058       0.000000       1.981722       -4.119618       0.000000       0.000000       69288.882795       0.000000       0.000000       3.013664       0.017000       1.080000       0.011400       1.027000       0.000000       0.509282       
9.740000       336.179137       0.000000       0.000000       3677.529076       2.000000       0.000000       16.400031       0.000000       0.000000       3.014787       1.268921       0.000000       0.000000       -1.957806       1.000000       -0.000000       0.987942       314.659247       160.715797       0.000000       312.679734       164.792639       0.000000       1.979512       -4.076843       0.000000       0.000000       69209.741002       0.000000       0.000000       3.014787       0.017000       1.080000       0.011400       1.027000       0.000000       0.510761       
9.750000       335.987563       0.000000       0.000000       3680.889909       2.000000       0.000000       16.400031       0.000000       0.000000       3.015910       1.270752       0.000000       0.000000       -1.951895       1.000000       -0.000000       0.987379       313.709092       160.695370       0.000000       311.731778       164.729630       0.000000       1.977314       -4.034259       0.000000       0.000000       69130.884027       0.000000       0.000000       3.015910       0.017000       1.080000       0.011400       1.027000       0.000000       0.512243       
9.760000       335.796565       0.000000       0.000000       3684.248829       2.000000       0.000000       16.400031       0.000000       0.000000       3.018481       1.273193       0.000000       0.000000       -1.946033       1.000000       -0.000000       0.986818       312.767058       160.752716       0.000000       310.791046       164.746000       0.000000       1.976012       -3.993283       0.000000       0.000000       69052.308948       0.000000       0.000000       3.018481       0.017000       1.080000       0.011400       1.027000       0.000000       0.513969       
9.770000       335.606141       0.000000       0.000000       3687.605842       2.000000       0.000000       16.400031       0.000000       0.000000       3.019603       1.275024       0.000000       0.000000       -1.940176       1.000000       -0.000000       0.986258       311.825709       160.732594       0.000000       309.851873       164.683652       0.000000       1.973835       -3.951058       0.000000       0.000000       68974.014879       0.000000       0.000000       3.019603       0.017000       1.080000       0.011400       1.027000       0.000000       0.515457       
9.780000       335.416291       0.000000       0.000000       3690.960954       2.000000       0.000000       16.400031       0.000000       0.000000       3.020726       1.276855       0.000000       0.000000       -1.934346       1.000000       -0.000000       0.985700       310.888729       160.712683       0.000000       308.917059       164.621705       0.000000       1.971670       -3.909022       0.000000       0.000000       68896.000474       0.000000       0.000000       3.020726       0.017000       1.080000       0.011400       1.027000       0.000000       0.516946       
9.790000       335.227008       0.000000       0.000000       3694.314170       2.000000       0.000000       16.400031       0.000000       0.000000       3.023292       1.279297       0.000000       0.000000       -1.928566       1.000000       -0.000000       0.985144       309.959761       160.770182       0.000000       307.989367       164.638704       0.000000       1.970394       -3.868522       0.000000       0.000000       68818.263476       0.000000       0.000000       3.023292       0.017000       1.080000       0.011400       1.027000       0.000000       0.518681       
9.800000       335.038293       0.000000       0.000000       3697.665496       2.000000       0.000000       16.400031       0.000000       0.000000       3.022973       1.280518       0.000000       0.000000       -1.922767       1.000000       -0.000000       0.984589       309.027747       160.673492       0.000000       307.060373       164.499001       0.000000       1.967373       -3.825509       0.000000       0.000000       68740.803177       0.000000       0.000000       3.022973       0.017000       1.080000       0.011400       1.027000       0.000000       0.519932       
9.810000       334.850143       0.000000       0.000000       3701.014937       2.000000       0.000000       16.400031       0.000000       0.000000       3.025537       1.282959       0.000000       0.000000       -1.917041       1.000000       -0.000000       0.984036       308.107364       160.731172       0.000000       306.141247       164.516509       0.000000       1.966117       -3.785337       0.000000       0.000000       68663.618110       0.000000       0.000000       3.025537       0.017000       1.080000       0.011400       1.027000       0.000000       0.521673       
9.820000       334.662553       0.000000       0.000000       3704.362500       2.000000       0.000000       16.400031       0.000000       0.000000       3.026660       1.284790       0.000000       0.000000       -1.911318       1.000000       -0.000000       0.983485       307.187558       160.711980       0.000000       305.223563       164.456000       0.000000       1.963995       -3.744020       0.000000       0.000000       68586.706054       0.000000       0.000000       3.026660       0.017000       1.080000       0.011400       1.027000       0.000000       0.523172       
9.830000       334.475524       0.000000       0.000000       3707.708190       2.000000       0.000000       16.400031       0.000000       0.000000       3.027783       1.286621       0.000000       0.000000       -1.905621       1.000000       -0.000000       0.982935       306.271990       160.692998       0.000000       304.310106       164.395884       0.000000       1.961884       -3.702886       0.000000       0.000000       68510.066935       0.000000       0.000000       3.027783       0.017000       1.080000       0.011400       1.027000       0.000000       0.524674       
9.840000       334.289050       0.000000       0.000000       3711.052013       2.000000       0.000000       16.400031       0.000000       0.000000       3.030342       1.289063       0.000000       0.000000       -1.899973       1.000000       -0.000000       0.982387       305.364261       160.750826       0.000000       303.403607       164.414001       0.000000       1.960654       -3.663175       0.000000       0.000000       68433.697948       0.000000       0.000000       3.030342       0.017000       1.080000       0.011400       1.027000       0.000000       0.526423       
9.850000       334.103128       0.000000       0.000000       3714.393973       2.000000       0.000000       16.400031       0.000000       0.000000       3.031465       1.290894       0.000000       0.000000       -1.894328       1.000000       -0.000000       0.981841       304.457050       160.732136       0.000000       302.498487       164.354516       0.000000       1.958563       -3.622380       0.000000       0.000000       68357.597670       0.000000       0.000000       3.031465       0.017000       1.080000       0.011400       1.027000       0.000000       0.527930       
9.860000       333.917760       0.000000       0.000000       3717.734077       2.000000       0.000000       16.400031       0.000000       0.000000       3.032588       1.292725       0.000000       0.000000       -1.888710       1.000000       -0.000000       0.981296       303.553999       160.713654       0.000000       301.597515       164.295419       0.000000       1.956484       -3.581765       0.000000       0.000000       68281.766049       0.000000       0.000000       3.032588       0.017000       1.080000       0.011400       1.027000       0.000000       0.529440       
9.870000       333.732940       0.000000       0.000000       3721.072330       2.000000       0.000000       16.400031       0.000000       0.000000       3.035142       1.295166       0.000000       0.000000       -1.883139       1.000000       -0.000000       0.980753       302.658683       160.771629       0.000000       300.703404       164.314136       0.000000       1.955279       -3.542507       0.000000       0.000000       68206.200317       0.000000       0.000000       3.035142       0.017000       1.080000       0.011400       1.027000       0.000000       0.531198       
9.880000       333.548667       0.000000       0.000000       3724.408738       2.000000       0.000000       16.400031       0.000000       0.000000       3.034836       1.296387       0.000000       0.000000       -1.877549       1.000000       -0.000000       0.980212       301.760227       160.677299       0.000000       299.807869       164.178366       0.000000       1.952358       -3.501067       0.000000       0.000000       68130.899836       0.000000       0.000000       3.034836       0.017000       1.080000       0.011400       1.027000       0.000000       0.532467       
9.890000       333.364937       0.000000       0.000000       3727.743305       2.000000       0.000000       16.400031       0.000000       0.000000       3.037388       1.298828       0.000000       0.000000       -1.872029       1.000000       -0.000000       0.979672       300.873069       160.735450       0.000000       298.921899       164.197570       0.000000       1.951170       -3.462120       0.000000       0.000000       68055.863215       0.000000       0.000000       3.037388       0.017000       1.080000       0.011400       1.027000       0.000000       0.534230       
9.900000       333.181748       0.000000       0.000000       3731.076038       2.000000       0.000000       16.400031       0.000000       0.000000       3.038511       1.300659       0.000000       0.000000       -1.866512       1.000000       -0.000000       0.979133       299.986337       160.717663       0.000000       298.037205       164.139852       0.000000       1.949132       -3.422189       0.000000       0.000000       67981.088333       0.000000       0.000000       3.038511       0.017000       1.080000       0.011400       1.027000       0.000000       0.535750       
9.910000       332.999100       0.000000       0.000000       3734.406942       2.000000       0.000000       16.400031       0.000000       0.000000       3.039635       1.302490       0.000000       0.000000       -1.861020       1.000000       -0.000000       0.978597       299.103635       160.700080       0.000000       297.156530       164.082511       0.000000       1.947105       -3.382431       0.000000       0.000000       67906.575166       0.000000       0.000000       3.039635       0.017000       1.080000       0.011400       1.027000       0.000000       0.537272       
9.920000       332.816987       0.000000       0.000000       3737.736022       2.000000       0.000000       16.400031       0.000000       0.000000       3.042182       1.304932       0.000000       0.000000       -1.855575       1.000000       -0.000000       0.978061       298.228504       160.758374       0.000000       296.282561       164.102296       0.000000       1.945943       -3.343922       0.000000       0.000000       67832.321015       0.000000       0.000000       3.042182       0.017000       1.080000       0.011400       1.027000       0.000000       0.539044       
9.930000       332.635409       0.000000       0.000000       3741.063284       2.000000       0.000000       16.400031       0.000000       0.000000       3.041884       1.306152       0.000000       0.000000       -1.850110       1.000000       -0.000000       0.977528       297.350179       160.665512       0.000000       295.407096       163.968942       0.000000       1.943083       -3.303430       0.000000       0.000000       67758.325277       0.000000       0.000000       3.041884       0.017000       1.080000       0.011400       1.027000       0.000000       0.540324       
9.940000       332.454363       0.000000       0.000000       3744.388732       2.000000       0.000000       16.400031       0.000000       0.000000       3.044429       1.308594       0.000000       0.000000       -1.844714       1.000000       -0.000000       0.976996       296.482952       160.723978       0.000000       294.541015       163.989201       0.000000       1.941938       -3.265223       0.000000       0.000000       67684.586613       0.000000       0.000000       3.044429       0.017000       1.080000       0.011400       1.027000       0.000000       0.542102       
9.950000       332.273845       0.000000       0.000000       3747.712373       2.000000       0.000000       16.400031       0.000000       0.000000       3.045553       1.310425       0.000000       0.000000       -1.839320       1.000000       -0.000000       0.976465       295.616064       160.707076       0.000000       293.676113       163.933203       0.000000       1.939951       -3.226127       0.000000       0.000000       67611.102955       0.000000       0.000000       3.045553       0.017000       1.080000       0.011400       1.027000       0.000000       0.543634       
9.960000       332.093855       0.000000       0.000000       3751.034211       2.000000       0.000000       16.400031       0.000000       0.000000       3.046678       1.312256       0.000000       0.000000       -1.833951       1.000000       -0.000000       0.975936       294.753081       160.690375       0.000000       292.815106       163.877574       0.000000       1.937974       -3.187199       0.000000       0.000000       67537.874312       0.000000       0.000000       3.046678       0.017000       1.080000       0.011400       1.027000       0.000000       0.545169       
9.970000       331.914389       0.000000       0.000000       3754.354252       2.000000       0.000000       16.400031       0.000000       0.000000       3.049218       1.314697       0.000000       0.000000       -1.828627       1.000000       -0.000000       0.975409       293.897509       160.748980       0.000000       291.960656       163.898397       0.000000       1.936853       -3.149417       0.000000       0.000000       67464.898046       0.000000       0.000000       3.049218       0.017000       1.080000       0.011400       1.027000       0.000000       0.546956       
9.980000       331.735444       0.000000       0.000000       3757.672500       2.000000       0.000000       16.400031       0.000000       0.000000       3.050342       1.316528       0.000000       0.000000       -1.823306       1.000000       -0.000000       0.974883       293.042225       160.732555       0.000000       291.107330       163.843357       0.000000       1.934895       -3.110802       0.000000       0.000000       67392.172863       0.000000       0.000000       3.050342       0.017000       1.080000       0.011400       1.027000       0.000000       0.548496       
9.990000       331.557021       0.000000       0.000000       3760.988962       2.000000       0.000000       16.400031       0.000000       0.000000       3.051466       1.318359       0.000000       0.000000       -1.818008       1.000000       -0.000000       0.974359       292.190774       160.716328       0.000000       290.257826       163.788681       0.000000       1.932948       -3.072352       0.000000       0.000000       67319.698785       0.000000       0.000000       3.051466       0.017000       1.080000       0.011400       1.027000       0.000000       0.550039       
10.000000       331.379113       0.000000       0.000000       3764.303642       2.000000       0.000000       16.400031       0.000000       0.000000       3.054002       1.320801       0.000000       0.000000       -1.812756       1.000000       -0.000000       0.973836       291.346642       160.775071       0.000000       289.414791       163.810058       0.000000       1.931850       -3.034987       0.000000       0.000000       67247.473214       0.000000       0.000000       3.054002       0.017000       1.080000       0.011400       1.027000       0.000000       0.551834       
10.010000       331.201722       0.000000       0.000000       3767.616546       2.000000       0.000000       16.400031       0.000000       0.000000       3.053716       1.322021       0.000000       0.000000       -1.807483       1.000000       -0.000000       0.973315       290.499238       160.684455       0.000000       288.570155       163.680397       0.000000       1.929083       -2.995942       0.000000       0.000000       67175.495606       0.000000       0.000000       3.053716       0.017000       1.080000       0.011400       1.027000       0.000000       0.553132       
10.020000       331.024844       0.000000       0.000000       3770.927679       2.000000       0.000000       16.400031       0.000000       0.000000       3.056250       1.324463       0.000000       0.000000       -1.802278       1.000000       -0.000000       0.972795       289.662626       160.743364       0.000000       287.734624       163.702227       0.000000       1.928002       -2.958863       0.000000       0.000000       67103.764692       0.000000       0.000000       3.056250       0.017000       1.080000       0.011400       1.027000       0.000000       0.554933       
10.030000       330.848475       0.000000       0.000000       3774.237045       2.000000       0.000000       16.400031       0.000000       0.000000       3.057374       1.326294       0.000000       0.000000       -1.797074       1.000000       -0.000000       0.972277       288.826220       160.727798       0.000000       286.900127       163.648841       0.000000       1.926093       -2.921043       0.000000       0.000000       67032.278493       0.000000       0.000000       3.057374       0.017000       1.080000       0.011400       1.027000       0.000000       0.556486       
10.040000       330.672617       0.000000       0.000000       3777.544650       2.000000       0.000000       16.400031       0.000000       0.000000       3.058499       1.328125       0.000000       0.000000       -1.791893       1.000000       -0.000000       0.971760       287.993530       160.712426       0.000000       286.069336       163.595808       0.000000       1.924194       -2.883382       0.000000       0.000000       66961.037060       0.000000       0.000000       3.058499       0.017000       1.080000       0.011400       1.027000       0.000000       0.558042       
10.050000       330.497263       0.000000       0.000000       3780.850499       2.000000       0.000000       16.400031       0.000000       0.000000       3.061028       1.330566       0.000000       0.000000       -1.786756       1.000000       -0.000000       0.971244       287.168009       160.771469       0.000000       285.244873       163.618177       0.000000       1.923137       -2.846708       0.000000       0.000000       66890.037855       0.000000       0.000000       3.061028       0.017000       1.080000       0.011400       1.027000       0.000000       0.559852       
10.060000       330.322414       0.000000       0.000000       3784.154597       2.000000       0.000000       16.400031       0.000000       0.000000       3.060749       1.331787       0.000000       0.000000       -1.781599       1.000000       -0.000000       0.970731       286.339172       160.682251       0.000000       284.418746       163.490786       0.000000       1.920426       -2.808535       0.000000       0.000000       66819.280366       0.000000       0.000000       3.060749       0.017000       1.080000       0.011400       1.027000       0.000000       0.561161       
10.070000       330.148067       0.000000       0.000000       3787.456949       2.000000       0.000000       16.400031       0.000000       0.000000       3.063276       1.334229       0.000000       0.000000       -1.776508       1.000000       -0.000000       0.970218       285.520944       160.741457       0.000000       283.601559       163.513596       0.000000       1.919384       -2.772139       0.000000       0.000000       66748.763368       0.000000       0.000000       3.063276       0.017000       1.080000       0.011400       1.027000       0.000000       0.562976       
10.080000       329.974218       0.000000       0.000000       3790.757560       2.000000       0.000000       16.400031       0.000000       0.000000       3.064401       1.336060       0.000000       0.000000       -1.771418       1.000000       -0.000000       0.969707       284.702843       160.726733       0.000000       282.785320       163.461821       0.000000       1.917523       -2.735089       0.000000       0.000000       66678.484933       0.000000       0.000000       3.064401       0.017000       1.080000       0.011400       1.027000       0.000000       0.564542       
10.090000       329.800868       0.000000       0.000000       3794.056435       2.000000       0.000000       16.400031       0.000000       0.000000       3.065526       1.337891       0.000000       0.000000       -1.766350       1.000000       -0.000000       0.969198       283.888347       160.712199       0.000000       281.972676       163.410392       0.000000       1.915671       -2.698193       0.000000       0.000000       66608.445138       0.000000       0.000000       3.065526       0.017000       1.080000       0.011400       1.027000       0.000000       0.566111       
10.100000       329.628012       0.000000       0.000000       3797.353579       2.000000       0.000000       16.400031       0.000000       0.000000       3.068049       1.340332       0.000000       0.000000       -1.761326       1.000000       -0.000000       0.968690       283.080874       160.771537       0.000000       281.166222       163.433725       0.000000       1.914651       -2.662189       0.000000       0.000000       66538.641503       0.000000       0.000000       3.068049       0.017000       1.080000       0.011400       1.027000       0.000000       0.567935       
10.110000       329.455649       0.000000       0.000000       3800.648997       2.000000       0.000000       16.400031       0.000000       0.000000       3.067778       1.341553       0.000000       0.000000       -1.756281       1.000000       -0.000000       0.968183       282.270043       160.683689       0.000000       280.358047       163.308551       0.000000       1.911995       -2.624862       0.000000       0.000000       66469.073547       0.000000       0.000000       3.067778       0.017000       1.080000       0.011400       1.027000       0.000000       0.569255       
10.120000       329.283778       0.000000       0.000000       3803.942693       2.000000       0.000000       16.400031       0.000000       0.000000       3.070299       1.343994       0.000000       0.000000       -1.751301       1.000000       -0.000000       0.967678       281.469643       160.743186       0.000000       279.558651       163.332313       0.000000       1.910992       -2.589127       0.000000       0.000000       66399.740088       0.000000       0.000000       3.070299       0.017000       1.080000       0.011400       1.027000       0.000000       0.571085       
10.130000       329.112394       0.000000       0.000000       3807.234674       2.000000       0.000000       16.400031       0.000000       0.000000       3.071424       1.345825       0.000000       0.000000       -1.746321       1.000000       -0.000000       0.967175       280.669297       160.729288       0.000000       278.760120       163.282111       0.000000       1.909176       -2.552823       0.000000       0.000000       66330.639246       0.000000       0.000000       3.071424       0.017000       1.080000       0.011400       1.027000       0.000000       0.572664       
10.140000       328.941498       0.000000       0.000000       3810.524943       2.000000       0.000000       16.400031       0.000000       0.000000       3.072550       1.347656       0.000000       0.000000       -1.741363       1.000000       -0.000000       0.966672       279.872447       160.715576       0.000000       277.965077       163.232245       0.000000       1.907370       -2.516669       0.000000       0.000000       66261.771123       0.000000       0.000000       3.072550       0.017000       1.080000       0.011400       1.027000       0.000000       0.574246       
10.150000       328.771086       0.000000       0.000000       3813.813505       2.000000       0.000000       16.400031       0.000000       0.000000       3.075066       1.350098       0.000000       0.000000       -1.736448       1.000000       -0.000000       0.966172       279.082481       160.775201       0.000000       277.176093       163.256515       0.000000       1.906388       -2.481314       0.000000       0.000000       66193.133292       0.000000       0.000000       3.075066       0.017000       1.080000       0.011400       1.027000       0.000000       0.576085       
10.160000       328.601157       0.000000       0.000000       3817.100366       2.000000       0.000000       16.400031       0.000000       0.000000       3.074802       1.351318       0.000000       0.000000       -1.731512       1.000000       -0.000000       0.965672       278.289124       160.688702       0.000000       276.385338       163.133509       0.000000       1.903786       -2.444808       0.000000       0.000000       66124.725866       0.000000       0.000000       3.074802       0.017000       1.080000       0.011400       1.027000       0.000000       0.577416       
10.170000       328.431708       0.000000       0.000000       3820.385530       2.000000       0.000000       16.400031       0.000000       0.000000       3.077317       1.353760       0.000000       0.000000       -1.726640       1.000000       -0.000000       0.965174       277.506020       160.748483       0.000000       275.603201       163.158197       0.000000       1.902819       -2.409714       0.000000       0.000000       66056.546580       0.000000       0.000000       3.077317       0.017000       1.080000       0.011400       1.027000       0.000000       0.579261       
10.180000       328.262736       0.000000       0.000000       3823.669002       2.000000       0.000000       16.400031       0.000000       0.000000       3.077056       1.354980       0.000000       0.000000       -1.721746       1.000000       -0.000000       0.964678       276.719497       160.662554       0.000000       274.819259       163.036089       0.000000       1.900239       -2.373535       0.000000       0.000000       65988.594301       0.000000       0.000000       3.077056       0.017000       1.080000       0.011400       1.027000       0.000000       0.580597       
10.190000       328.094242       0.000000       0.000000       3826.950786       2.000000       0.000000       16.400031       0.000000       0.000000       3.079569       1.357422       0.000000       0.000000       -1.716916       1.000000       -0.000000       0.964183       275.943174       160.722489       0.000000       274.043886       163.061189       0.000000       1.899287       -2.338700       0.000000       0.000000       65920.869015       0.000000       0.000000       3.079569       0.017000       1.080000       0.011400       1.027000       0.000000       0.582448       
10.200000       327.926220       0.000000       0.000000       3830.230888       2.000000       0.000000       16.400031       0.000000       0.000000       3.082078       1.359863       0.000000       0.000000       -1.712106       1.000000       -0.000000       0.963689       275.170194       160.782395       0.000000       273.271852       163.086370       0.000000       1.898342       -2.303975       0.000000       0.000000       65853.368212       0.000000       0.000000       3.082078       0.017000       1.080000       0.011400       1.027000       0.000000       0.584302       
10.210000       327.758672       0.000000       0.000000       3833.509312       2.000000       0.000000       16.400031       0.000000       0.000000       3.081822       1.361084       0.000000       0.000000       -1.707275       1.000000       -0.000000       0.963196       274.393786       160.697217       0.000000       272.497994       162.965480       0.000000       1.895791       -2.268263       0.000000       0.000000       65786.092163       0.000000       0.000000       3.081822       0.017000       1.080000       0.011400       1.027000       0.000000       0.585645       
10.220000       327.591592       0.000000       0.000000       3836.786063       2.000000       0.000000       16.400031       0.000000       0.000000       3.084330       1.363525       0.000000       0.000000       -1.702507       1.000000       -0.000000       0.962705       273.627465       160.757276       0.000000       271.732604       162.991068       0.000000       1.894861       -2.233792       0.000000       0.000000       65719.038657       0.000000       0.000000       3.084330       0.017000       1.080000       0.011400       1.027000       0.000000       0.587504       
10.230000       327.424982       0.000000       0.000000       3840.061146       2.000000       0.000000       16.400031       0.000000       0.000000       3.084077       1.364746       0.000000       0.000000       -1.697718       1.000000       -0.000000       0.962216       272.857696       160.672660       0.000000       270.965365       162.871058       0.000000       1.892331       -2.198398       0.000000       0.000000       65652.207147       0.000000       0.000000       3.084077       0.017000       1.080000       0.011400       1.027000       0.000000       0.588851       
10.240000       327.258837       0.000000       0.000000       3843.334564       2.000000       0.000000       16.400031       0.000000       0.000000       3.086583       1.367188       0.000000       0.000000       -1.692991       1.000000       -0.000000       0.961728       272.097956       160.732870       0.000000       270.206540       162.897048       0.000000       1.891416       -2.164177       0.000000       0.000000       65585.596540       0.000000       0.000000       3.086583       0.017000       1.080000       0.011400       1.027000       0.000000       0.590717       
10.250000       327.093155       0.000000       0.000000       3846.606324       2.000000       0.000000       16.400031       0.000000       0.000000       3.087710       1.369019       0.000000       0.000000       -1.688263       1.000000       -0.000000       0.961241       271.338104       160.720932       0.000000       269.448397       162.850512       0.000000       1.889706       -2.129580       0.000000       0.000000       65519.205070       0.000000       0.000000       3.087710       0.017000       1.080000       0.011400       1.027000       0.000000       0.592327       
10.260000       326.927937       0.000000       0.000000       3849.876429       2.000000       0.000000       16.400031       0.000000       0.000000       3.088837       1.370850       0.000000       0.000000       -1.683555       1.000000       -0.000000       0.960755       270.581506       160.709171       0.000000       268.693500       162.804295       0.000000       1.888006       -2.095123       0.000000       0.000000       65453.032889       0.000000       0.000000       3.088837       0.017000       1.080000       0.011400       1.027000       0.000000       0.593940       
10.270000       326.763177       0.000000       0.000000       3853.144884       2.000000       0.000000       16.400031       0.000000       0.000000       3.091339       1.373291       0.000000       0.000000       -1.678889       1.000000       -0.000000       0.960271       269.831475       160.769502       0.000000       267.944365       162.830758       0.000000       1.887110       -2.061256       0.000000       0.000000       65387.077699       0.000000       0.000000       3.091339       0.017000       1.080000       0.011400       1.027000       0.000000       0.595814       
10.280000       326.598876       0.000000       0.000000       3856.411694       2.000000       0.000000       16.400031       0.000000       0.000000       3.091093       1.374512       0.000000       0.000000       -1.674200       1.000000       -0.000000       0.959788       269.077962       160.686173       0.000000       267.193331       162.712796       0.000000       1.884631       -2.026623       0.000000       0.000000       65321.339120       0.000000       0.000000       3.091093       0.017000       1.080000       0.011400       1.027000       0.000000       0.597173       
