TIME(s)       V       a11       a12       a13       a14       a15       a16       a21       a22       a23       a24       a24_       a25       a25_       a26       a31       a32       a33       a34       a35       a36       b11       b12       b13       b14       b15       b16       b17       b18       b21       b22       b23       b24       b24_       b25       b25_       b26       b27       b28       b31       b32       b33       b34       b35       b36       b37       b38       q       ny2       nz2       
7.550000       398.709800       -58.142967       0.000000       -9.800000       -25.106696       -3.384655       0.060975       -1.215181       -5.806468       0.000000       -2021.203332       0.000000       691.696643       0.000000       0.925926       -0.008388       0.000000       0.000000       1.752362       -0.040392       0.000153       -9.894687       0.000000       0.000000       0.000000       0.000000       0.000000       4059.089129       58.823529       0.000000       -5.760780       0.000000       -2094.866025       0.000000       717.416718       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000114       0.000000       1.788776       -0.049742       -0.024576       0.000000       -0.000153       97350.800572       1.000000       -0.000000
7.560000       398.298442       -58.022678       0.000000       -9.800000       -25.071769       -3.380027       0.060975       -1.214087       -5.806215       0.000000       -2018.129102       0.000000       691.057825       0.000000       0.925926       -0.008395       0.000000       0.000000       1.751670       -0.040494       0.000153       -9.884479       0.000000       0.000000       0.000000       0.000000       0.000000       4059.986774       58.823529       0.000000       -5.760713       0.000000       -2091.822648       0.000000       716.855780       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000114       0.000000       1.788135       -0.049888       -0.024602       0.000000       -0.000153       97150.026178       1.000000       -0.000000
7.570000       397.888624       -57.902962       0.000000       -9.800000       -25.036945       -3.375406       0.060975       -1.212999       -5.805951       0.000000       -2015.066169       0.000000       690.419574       0.000000       0.925926       -0.008403       0.000000       0.000000       1.750978       -0.040594       0.000153       -9.874308       0.000000       0.000000       0.000000       0.000000       0.000000       4060.851595       58.823529       0.000000       -5.760635       0.000000       -2088.790468       0.000000       716.295036       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000114       0.000000       1.787494       -0.050033       -0.024627       0.000000       -0.000153       96950.209600       1.000000       -0.000000
7.580000       397.480337       -57.783817       0.000000       -9.800000       -25.002226       -3.370793       0.060975       -1.211917       -5.805677       0.000000       -2012.014470       0.000000       689.781901       0.000000       0.925926       -0.008410       0.000000       0.000000       1.750286       -0.040695       0.000153       -9.864176       0.000000       0.000000       0.000000       0.000000       0.000000       4061.683999       58.823529       0.000000       -5.760545       0.000000       -2085.769424       0.000000       715.734500       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000115       0.000000       1.786853       -0.050177       -0.024652       0.000000       -0.000153       96751.343892       1.000000       -0.000000
7.590000       397.073568       -57.665014       0.000000       -9.800000       -24.967140       -3.366032       0.060975       -1.211691       -5.805440       0.000000       -2008.973921       0.000000       689.137488       0.000000       0.925926       -0.008423       0.000000       0.000000       1.749595       -0.040792       0.000154       -9.854081       0.000000       0.000000       0.000000       0.000000       0.000000       4062.484396       58.823529       0.000000       -5.760461       0.000000       -2082.811283       0.000000       715.185150       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000115       0.000000       1.786239       -0.050325       -0.024678       0.000000       -0.000154       96553.420665       1.000000       -0.000000
7.600000       396.668311       -57.546995       0.000000       -9.800000       -24.932623       -3.361435       0.060975       -1.210618       -5.805146       0.000000       -2005.944480       0.000000       688.501010       0.000000       0.925926       -0.008431       0.000000       0.000000       1.748904       -0.040891       0.000154       -9.844024       0.000000       0.000000       0.000000       0.000000       0.000000       4063.253179       58.823529       0.000000       -5.760350       0.000000       -2079.812250       0.000000       714.625108       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000115       0.000000       1.785599       -0.050468       -0.024703       0.000000       -0.000154       96356.434328       1.000000       -0.000000
7.610000       396.264556       -57.429533       0.000000       -9.800000       -24.898209       -3.356845       0.060975       -1.209551       -5.804842       0.000000       -2002.926091       0.000000       687.865140       0.000000       0.925926       -0.008438       0.000000       0.000000       1.748213       -0.040989       0.000154       -9.834004       0.000000       0.000000       0.000000       0.000000       0.000000       4063.990739       58.823529       0.000000       -5.760229       0.000000       -2076.824174       0.000000       714.065312       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000116       0.000000       1.784959       -0.050610       -0.024728       0.000000       -0.000154       96160.378438       1.000000       -0.000000
7.620000       395.862294       -57.312404       0.000000       -9.800000       -24.863419       -3.352104       0.060975       -1.209334       -5.804575       0.000000       -1999.918690       0.000000       687.222610       0.000000       0.925926       -0.008451       0.000000       0.000000       1.747523       -0.041084       0.000154       -9.824021       0.000000       0.000000       0.000000       0.000000       0.000000       4064.697466       58.823529       0.000000       -5.760113       0.000000       -2073.898688       0.000000       713.516874       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000116       0.000000       1.784345       -0.050755       -0.024753       0.000000       -0.000154       95965.246016       1.000000       -0.000000
7.630000       395.461516       -57.196045       0.000000       -9.800000       -24.829205       -3.347530       0.060975       -1.208276       -5.804251       0.000000       -1996.922216       0.000000       686.587998       0.000000       0.925926       -0.008459       0.000000       0.000000       1.746833       -0.041181       0.000154       -9.814075       0.000000       0.000000       0.000000       0.000000       0.000000       4065.373743       58.823529       0.000000       -5.759971       0.000000       -2070.932288       0.000000       712.957652       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000117       0.000000       1.783706       -0.050896       -0.024778       0.000000       -0.000154       95771.030447       1.000000       -0.000000
7.640000       395.062210       -57.080230       0.000000       -9.800000       -24.795092       -3.342964       0.060975       -1.207223       -5.803917       0.000000       -1993.936597       0.000000       685.954019       0.000000       0.925926       -0.008466       0.000000       0.000000       1.746143       -0.041277       0.000154       -9.804166       0.000000       0.000000       0.000000       0.000000       0.000000       4066.019948       58.823529       0.000000       -5.759819       0.000000       -2067.976649       0.000000       712.398712       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000117       0.000000       1.783067       -0.051035       -0.024803       0.000000       -0.000154       95577.724285       1.000000       -0.000000
7.650000       394.664371       -56.964957       0.000000       -9.800000       -24.761080       -3.338406       0.060975       -1.206176       -5.803574       0.000000       -1990.961792       0.000000       685.320686       0.000000       0.925926       -0.008473       0.000000       0.000000       1.745454       -0.041373       0.000154       -9.794293       0.000000       0.000000       0.000000       0.000000       0.000000       4066.636452       58.823529       0.000000       -5.759656       0.000000       -2065.031734       0.000000       711.840068       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000117       0.000000       1.782428       -0.051174       -0.024828       0.000000       -0.000154       95385.322242       1.000000       -0.000000
7.660000       394.267990       -56.850222       0.000000       -9.800000       -24.727168       -3.333856       0.060975       -1.205135       -5.803221       0.000000       -1987.997743       0.000000       684.688008       0.000000       0.925926       -0.008480       0.000000       0.000000       1.744765       -0.041467       0.000155       -9.784456       0.000000       0.000000       0.000000       0.000000       0.000000       4067.223622       58.823529       0.000000       -5.759483       0.000000       -2062.097484       0.000000       711.281734       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000118       0.000000       1.781789       -0.051312       -0.024853       0.000000       -0.000155       95193.817890       1.000000       -0.000000
7.670000       393.873054       -56.735803       0.000000       -9.800000       -24.692866       -3.329149       0.060975       -1.204934       -5.802906       0.000000       -1985.044370       0.000000       684.048785       0.000000       0.925926       -0.008494       0.000000       0.000000       1.744077       -0.041559       0.000155       -9.774655       0.000000       0.000000       0.000000       0.000000       0.000000       4067.781824       58.823529       0.000000       -5.759318       0.000000       -2059.225263       0.000000       710.735019       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000118       0.000000       1.781177       -0.051454       -0.024878       0.000000       -0.000155       95003.203379       1.000000       -0.000000
7.680000       393.479558       -56.622131       0.000000       -9.800000       -24.659151       -3.324615       0.060975       -1.203901       -5.802535       0.000000       -1982.101632       0.000000       683.417452       0.000000       0.925926       -0.008501       0.000000       0.000000       1.743389       -0.041653       0.000155       -9.764889       0.000000       0.000000       0.000000       0.000000       0.000000       4068.311415       58.823529       0.000000       -5.759125       0.000000       -2056.312096       0.000000       710.177372       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000118       0.000000       1.780539       -0.051590       -0.024903       0.000000       -0.000155       94813.473599       1.000000       -0.000000
7.690000       393.087493       -56.508986       0.000000       -9.800000       -24.625535       -3.320088       0.060975       -1.202874       -5.802155       0.000000       -1979.169478       0.000000       682.786799       0.000000       0.925926       -0.008508       0.000000       0.000000       1.742701       -0.041746       0.000155       -9.755160       0.000000       0.000000       0.000000       0.000000       0.000000       4068.812745       58.823529       0.000000       -5.758923       0.000000       -2053.409425       0.000000       709.620069       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000119       0.000000       1.779902       -0.051726       -0.024928       0.000000       -0.000155       94624.622600       1.000000       -0.000000
7.700000       392.696852       -56.396363       0.000000       -9.800000       -24.592018       -3.315570       0.060975       -1.201852       -5.801765       0.000000       -1976.247851       0.000000       682.156836       0.000000       0.925926       -0.008516       0.000000       0.000000       1.742014       -0.041838       0.000155       -9.745465       0.000000       0.000000       0.000000       0.000000       0.000000       4069.286165       58.823529       0.000000       -5.758712       0.000000       -2050.517195       0.000000       709.063120       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000119       0.000000       1.779265       -0.051861       -0.024953       0.000000       -0.000155       94436.644193       1.000000       -0.000000
7.710000       392.307623       -56.284045       0.000000       -9.800000       -24.558098       -3.310891       0.060975       -1.201663       -5.801414       0.000000       -1973.336689       0.000000       681.520421       0.000000       0.925926       -0.008529       0.000000       0.000000       1.741327       -0.041928       0.000155       -9.735806       0.000000       0.000000       0.000000       0.000000       0.000000       4069.732020       58.823529       0.000000       -5.758508       0.000000       -2047.686585       0.000000       708.517995       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000119       0.000000       1.778654       -0.052000       -0.024977       0.000000       -0.000155       94249.531954       1.000000       -0.000000
7.720000       391.919798       -56.172456       0.000000       -9.800000       -24.524775       -3.306388       0.060975       -1.200650       -5.801007       0.000000       -1970.435918       0.000000       680.891867       0.000000       0.925926       -0.008536       0.000000       0.000000       1.740641       -0.042019       0.000156       -9.726181       0.000000       0.000000       0.000000       0.000000       0.000000       4070.150652       58.823529       0.000000       -5.758278       0.000000       -2044.814991       0.000000       707.961819       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000120       0.000000       1.778018       -0.052133       -0.025002       0.000000       -0.000156       94063.278645       1.000000       -0.000000
7.730000       391.533370       -56.061379       0.000000       -9.800000       -24.491550       -3.301894       0.060975       -1.199642       -5.800591       0.000000       -1967.545506       0.000000       680.264026       0.000000       0.925926       -0.008543       0.000000       0.000000       1.739955       -0.042109       0.000156       -9.716591       0.000000       0.000000       0.000000       0.000000       0.000000       4070.542394       58.823529       0.000000       -5.758038       0.000000       -2041.953672       0.000000       707.406030       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000120       0.000000       1.777381       -0.052266       -0.025027       0.000000       -0.000156       93877.879722       1.000000       -0.000000
7.740000       391.148331       -55.950810       0.000000       -9.800000       -24.458422       -3.297407       0.060975       -1.198639       -5.800167       0.000000       -1964.665398       0.000000       679.636904       0.000000       0.925926       -0.008551       0.000000       0.000000       1.739269       -0.042199       0.000156       -9.707036       0.000000       0.000000       0.000000       0.000000       0.000000       4070.907576       58.823529       0.000000       -5.757790       0.000000       -2039.102574       0.000000       706.850637       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000120       0.000000       1.776746       -0.052398       -0.025051       0.000000       -0.000156       93693.329225       1.000000       -0.000000
7.750000       390.764674       -55.840745       0.000000       -9.800000       -24.425391       -3.292929       0.060975       -1.197641       -5.799734       0.000000       -1961.795538       0.000000       679.010510       0.000000       0.925926       -0.008558       0.000000       0.000000       1.738584       -0.042288       0.000156       -9.697515       0.000000       0.000000       0.000000       0.000000       0.000000       4071.246526       58.823529       0.000000       -5.757532       0.000000       -2036.261644       0.000000       706.295649       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000121       0.000000       1.776111       -0.052530       -0.025076       0.000000       -0.000156       93509.621252       1.000000       -0.000000
7.760000       390.382386       -55.730970       0.000000       -9.800000       -24.391942       -3.288286       0.060975       -1.197467       -5.799339       0.000000       -1958.935849       0.000000       678.377768       0.000000       0.925926       -0.008571       0.000000       0.000000       1.737900       -0.042374       0.000156       -9.688028       0.000000       0.000000       0.000000       0.000000       0.000000       4071.559569       58.823529       0.000000       -5.757283       0.000000       -2033.481792       0.000000       705.752720       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000121       0.000000       1.775501       -0.052665       -0.025101       0.000000       -0.000156       93326.748505       1.000000       -0.000000
7.770000       390.001462       -55.621904       0.000000       -9.800000       -24.359101       -3.283823       0.060975       -1.196477       -5.798890       0.000000       -1956.086295       0.000000       677.752857       0.000000       0.925926       -0.008578       0.000000       0.000000       1.737215       -0.042462       0.000156       -9.678574       0.000000       0.000000       0.000000       0.000000       0.000000       4071.847022       58.823529       0.000000       -5.757007       0.000000       -2030.660957       0.000000       705.198605       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000122       0.000000       1.774867       -0.052795       -0.025125       0.000000       -0.000156       93144.706359       1.000000       -0.000000
7.780000       389.621895       -55.513332       0.000000       -9.800000       -24.326356       -3.279369       0.060975       -1.195493       -5.798432       0.000000       -1953.246828       0.000000       677.128694       0.000000       0.925926       -0.008586       0.000000       0.000000       1.736532       -0.042550       0.000156       -9.669155       0.000000       0.000000       0.000000       0.000000       0.000000       4072.109199       58.823529       0.000000       -5.756723       0.000000       -2027.850130       0.000000       704.644925       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000122       0.000000       1.774233       -0.052925       -0.025150       0.000000       -0.000156       92963.489365       1.000000       -0.000000
7.790000       389.243677       -55.405251       0.000000       -9.800000       -24.293707       -3.274923       0.060975       -1.194513       -5.797966       0.000000       -1950.417393       0.000000       676.505286       0.000000       0.925926       -0.008593       0.000000       0.000000       1.735849       -0.042636       0.000157       -9.659769       0.000000       0.000000       0.000000       0.000000       0.000000       4072.346410       58.823529       0.000000       -5.756430       0.000000       -2025.049257       0.000000       704.091688       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000122       0.000000       1.773599       -0.053053       -0.025174       0.000000       -0.000157       92783.091834       1.000000       -0.000000
7.800000       388.866800       -55.297657       0.000000       -9.800000       -24.261152       -3.270485       0.060975       -1.193538       -5.797492       0.000000       -1947.597938       0.000000       675.882640       0.000000       0.925926       -0.008600       0.000000       0.000000       1.735166       -0.042723       0.000157       -9.650416       0.000000       0.000000       0.000000       0.000000       0.000000       4072.558963       58.823529       0.000000       -5.756129       0.000000       -2022.258287       0.000000       703.538905       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000123       0.000000       1.772966       -0.053181       -0.025198       0.000000       -0.000157       92603.508131       1.000000       -0.000000
7.810000       388.491255       -55.190340       0.000000       -9.800000       -24.228167       -3.265878       0.060975       -1.193379       -5.797057       0.000000       -1944.788406       0.000000       675.253751       0.000000       0.925926       -0.008613       0.000000       0.000000       1.734484       -0.042806       0.000157       -9.641096       0.000000       0.000000       0.000000       0.000000       0.000000       4072.747160       58.823529       0.000000       -5.755837       0.000000       -2019.527903       0.000000       702.998408       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000123       0.000000       1.772359       -0.053314       -0.025223       0.000000       -0.000157       92424.732387       1.000000       -0.000000
7.820000       388.117032       -55.083710       0.000000       -9.800000       -24.195798       -3.261456       0.060975       -1.192412       -5.796567       0.000000       -1941.988726       0.000000       674.632653       0.000000       0.925926       -0.008621       0.000000       0.000000       1.733802       -0.042891       0.000157       -9.631809       0.000000       0.000000       0.000000       0.000000       0.000000       4072.911301       58.823529       0.000000       -5.755519       0.000000       -2016.756506       0.000000       702.446586       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000123       0.000000       1.771727       -0.053440       -0.025247       0.000000       -0.000157       92246.757932       1.000000       -0.000000
7.830000       387.744127       -54.977559       0.000000       -9.800000       -24.163524       -3.257042       0.060975       -1.191450       -5.796070       0.000000       -1939.198868       0.000000       674.012335       0.000000       0.925926       -0.008628       0.000000       0.000000       1.733121       -0.042975       0.000157       -9.622555       0.000000       0.000000       0.000000       0.000000       0.000000       4073.051680       58.823529       0.000000       -5.755193       0.000000       -2013.994858       0.000000       701.895242       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000124       0.000000       1.771095       -0.053566       -0.025271       0.000000       -0.000157       92069.580720       1.000000       -0.000000
7.840000       387.372532       -54.871881       0.000000       -9.800000       -24.131344       -3.252636       0.060975       -1.190494       -5.795565       0.000000       -1936.418782       0.000000       673.392802       0.000000       0.925926       -0.008635       0.000000       0.000000       1.732440       -0.043059       0.000157       -9.613333       0.000000       0.000000       0.000000       0.000000       0.000000       4073.168588       58.823529       0.000000       -5.754858       0.000000       -2011.242907       0.000000       701.344386       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000124       0.000000       1.770463       -0.053692       -0.025296       0.000000       -0.000157       91893.195320       1.000000       -0.000000
7.850000       387.002240       -54.766675       0.000000       -9.800000       -24.099256       -3.248239       0.060975       -1.189541       -5.795053       0.000000       -1933.648416       0.000000       672.774061       0.000000       0.925926       -0.008642       0.000000       0.000000       1.731760       -0.043143       0.000158       -9.604143       0.000000       0.000000       0.000000       0.000000       0.000000       4073.262314       58.823529       0.000000       -5.754515       0.000000       -2008.500603       0.000000       700.794024       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000124       0.000000       1.769832       -0.053816       -0.025320       0.000000       -0.000158       91717.596349       1.000000       -0.000000
7.860000       386.633239       -54.661730       0.000000       -9.800000       -24.066725       -3.243667       0.060975       -1.189396       -5.794579       0.000000       -1930.887696       0.000000       672.149171       0.000000       0.925926       -0.008655       0.000000       0.000000       1.731080       -0.043223       0.000158       -9.594986       0.000000       0.000000       0.000000       0.000000       0.000000       4073.333141       58.823529       0.000000       -5.754184       0.000000       -2005.818365       0.000000       700.256159       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000125       0.000000       1.769227       -0.053945       -0.025344       0.000000       -0.000158       91542.777064       1.000000       -0.000000
7.870000       386.265525       -54.557456       0.000000       -9.800000       -24.034821       -3.239286       0.060975       -1.188451       -5.794052       0.000000       -1928.136590       0.000000       671.532037       0.000000       0.925926       -0.008663       0.000000       0.000000       1.730401       -0.043306       0.000158       -9.585861       0.000000       0.000000       0.000000       0.000000       0.000000       4073.381349       58.823529       0.000000       -5.753825       0.000000       -2003.095129       0.000000       699.706840       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000125       0.000000       1.768597       -0.054069       -0.025368       0.000000       -0.000158       91368.733320       1.000000       -0.000000
7.880000       385.899091       -54.453643       0.000000       -9.800000       -24.003008       -3.234912       0.060975       -1.187512       -5.793517       0.000000       -1925.395053       0.000000       670.915711       0.000000       0.925926       -0.008670       0.000000       0.000000       1.729722       -0.043387       0.000158       -9.576767       0.000000       0.000000       0.000000       0.000000       0.000000       4073.407216       58.823529       0.000000       -5.753459       0.000000       -2000.381391       0.000000       699.158039       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000126       0.000000       1.767967       -0.054192       -0.025392       0.000000       -0.000158       91195.460163       1.000000       -0.000000
7.890000       385.533930       -54.350289       0.000000       -9.800000       -23.971288       -3.230547       0.060975       -1.186577       -5.792975       0.000000       -1922.663034       0.000000       670.300198       0.000000       0.925926       -0.008677       0.000000       0.000000       1.729044       -0.043468       0.000158       -9.567705       0.000000       0.000000       0.000000       0.000000       0.000000       4073.411014       58.823529       0.000000       -5.753085       0.000000       -1997.677101       0.000000       698.609764       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000126       0.000000       1.767338       -0.054314       -0.025416       0.000000       -0.000158       91022.952405       1.000000       -0.000000
7.900000       385.170034       -54.247390       0.000000       -9.800000       -23.939659       -3.226190       0.060975       -1.185646       -5.792426       0.000000       -1919.940484       0.000000       669.685503       0.000000       0.925926       -0.008684       0.000000       0.000000       1.728367       -0.043549       0.000158       -9.558674       0.000000       0.000000       0.000000       0.000000       0.000000       4073.393014       58.823529       0.000000       -5.752703       0.000000       -1994.982212       0.000000       698.062022       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000126       0.000000       1.766709       -0.054435       -0.025440       0.000000       -0.000158       90851.204902       1.000000       -0.000000
7.910000       384.807396       -54.144741       0.000000       -9.800000       -23.907573       -3.221655       0.060975       -1.185513       -5.791916       0.000000       -1917.227349       0.000000       669.064753       0.000000       0.925926       -0.008697       0.000000       0.000000       1.727690       -0.043627       0.000158       -9.549674       0.000000       0.000000       0.000000       0.000000       0.000000       4073.353483       58.823529       0.000000       -5.752334       0.000000       -1992.346916       0.000000       697.526982       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000127       0.000000       1.766107       -0.054561       -0.025464       0.000000       -0.000158       90680.212279       1.000000       -0.000000
7.920000       384.446006       -54.042743       0.000000       -9.800000       -23.876124       -3.217314       0.060975       -1.184591       -5.791353       0.000000       -1914.523563       0.000000       668.451717       0.000000       0.925926       -0.008705       0.000000       0.000000       1.727013       -0.043706       0.000159       -9.540706       0.000000       0.000000       0.000000       0.000000       0.000000       4073.292683       58.823529       0.000000       -5.751937       0.000000       -1989.670605       0.000000       696.980355       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000127       0.000000       1.765479       -0.054682       -0.025488       0.000000       -0.000159       90509.968375       1.000000       -0.000000
7.930000       384.085859       -53.941192       0.000000       -9.800000       -23.844764       -3.212981       0.060975       -1.183672       -5.790783       0.000000       -1911.829099       0.000000       667.839513       0.000000       0.925926       -0.008712       0.000000       0.000000       1.726337       -0.043785       0.000159       -9.531768       0.000000       0.000000       0.000000       0.000000       0.000000       4073.210875       58.823529       0.000000       -5.751533       0.000000       -1987.003550       0.000000       696.434282       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000128       0.000000       1.764852       -0.054801       -0.025512       0.000000       -0.000159       90340.469587       1.000000       -0.000000
7.940000       383.726950       -53.840084       0.000000       -9.800000       -23.813495       -3.208656       0.060975       -1.182759       -5.790206       0.000000       -1909.143909       0.000000       667.228146       0.000000       0.925926       -0.008719       0.000000       0.000000       1.725662       -0.043864       0.000159       -9.522861       0.000000       0.000000       0.000000       0.000000       0.000000       4073.108315       58.823529       0.000000       -5.751122       0.000000       -1984.345703       0.000000       695.888771       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000128       0.000000       1.764225       -0.054920       -0.025536       0.000000       -0.000159       90171.710952       1.000000       -0.000000
7.950000       383.369270       -53.739416       0.000000       -9.800000       -23.782315       -3.204340       0.060975       -1.181849       -5.789623       0.000000       -1906.467945       0.000000       666.617620       0.000000       0.925926       -0.008726       0.000000       0.000000       1.724987       -0.043942       0.000159       -9.513985       0.000000       0.000000       0.000000       0.000000       0.000000       4072.985258       58.823529       0.000000       -5.750703       0.000000       -1981.697016       0.000000       695.343827       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000128       0.000000       1.763599       -0.055039       -0.025560       0.000000       -0.000159       90003.687554       1.000000       -0.000000
7.960000       383.012813       -53.639185       0.000000       -9.800000       -23.751225       -3.200032       0.060975       -1.180944       -5.789033       0.000000       -1903.801159       0.000000       666.007941       0.000000       0.925926       -0.008733       0.000000       0.000000       1.724313       -0.044019       0.000159       -9.505139       0.000000       0.000000       0.000000       0.000000       0.000000       4072.841953       58.823529       0.000000       -5.750278       0.000000       -1979.057444       0.000000       694.799457       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000129       0.000000       1.762973       -0.055157       -0.025583       0.000000       -0.000159       89836.394521       1.000000       -0.000000
7.970000       382.657570       -53.539190       0.000000       -9.800000       -23.719664       -3.195541       0.060975       -1.180827       -5.788482       0.000000       -1901.143482       0.000000       665.392308       0.000000       0.925926       -0.008746       0.000000       0.000000       1.723639       -0.044094       0.000159       -9.496323       0.000000       0.000000       0.000000       0.000000       0.000000       4072.678647       58.823529       0.000000       -5.749865       0.000000       -1976.476872       0.000000       694.268012       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000129       0.000000       1.762374       -0.055279       -0.025607       0.000000       -0.000159       89669.825649       1.000000       -0.000000
7.980000       382.303535       -53.439825       0.000000       -9.800000       -23.688749       -3.191249       0.060975       -1.179929       -5.787879       0.000000       -1898.494886       0.000000       664.784340       0.000000       0.925926       -0.008754       0.000000       0.000000       1.722966       -0.044171       0.000159       -9.487537       0.000000       0.000000       0.000000       0.000000       0.000000       4072.495584       58.823529       0.000000       -5.749426       0.000000       -1973.855313       0.000000       693.724835       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000129       0.000000       1.761749       -0.055396       -0.025631       0.000000       -0.000159       89503.977259       1.000000       -0.000000
7.990000       381.950702       -53.340890       0.000000       -9.800000       -23.657922       -3.186964       0.060975       -1.179036       -5.787270       0.000000       -1895.855327       0.000000       664.177230       0.000000       0.925926       -0.008761       0.000000       0.000000       1.722294       -0.044246       0.000160       -9.478781       0.000000       0.000000       0.000000       0.000000       0.000000       4072.293007       58.823529       0.000000       -5.748979       0.000000       -1971.242729       0.000000       693.182251       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000130       0.000000       1.761125       -0.055512       -0.025654       0.000000       -0.000160       89338.844885       1.000000       -0.000000
8.000000       381.599065       -53.242380       0.000000       -9.800000       -23.627183       -3.182689       0.060975       -1.178147       -5.786654       0.000000       -1893.224759       0.000000       663.570983       0.000000       0.925926       -0.008768       0.000000       0.000000       1.721622       -0.044322       0.000160       -9.470054       0.000000       0.000000       0.000000       0.000000       0.000000       4072.071154       58.823529       0.000000       -5.748526       0.000000       -1968.639074       0.000000       692.640265       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000130       0.000000       1.760502       -0.055627       -0.025678       0.000000       -0.000160       89174.423822       1.000000       -0.000000
8.010000       381.248617       -53.144294       0.000000       -9.800000       -23.596531       -3.178421       0.060975       -1.177263       -5.786032       0.000000       -1890.603137       0.000000       662.965602       0.000000       0.925926       -0.008775       0.000000       0.000000       1.720951       -0.044397       0.000160       -9.461357       0.000000       0.000000       0.000000       0.000000       0.000000       4071.830259       58.823529       0.000000       -5.748066       0.000000       -1966.044304       0.000000       692.098884       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000130       0.000000       1.759878       -0.055742       -0.025702       0.000000       -0.000160       89010.709409       1.000000       -0.000000
8.020000       380.899352       -53.046628       0.000000       -9.800000       -23.565967       -3.174161       0.060975       -1.176382       -5.785404       0.000000       -1887.990414       0.000000       662.361091       0.000000       0.925926       -0.008782       0.000000       0.000000       1.720280       -0.044471       0.000160       -9.452689       0.000000       0.000000       0.000000       0.000000       0.000000       4071.570556       58.823529       0.000000       -5.747600       0.000000       -1963.458373       0.000000       691.558113       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000131       0.000000       1.759256       -0.055857       -0.025725       0.000000       -0.000160       88847.697027       1.000000       -0.000000
8.030000       380.551262       -52.949184       0.000000       -9.800000       -23.534919       -3.169714       0.060975       -1.176280       -5.784815       0.000000       -1885.386540       0.000000       661.750727       0.000000       0.925926       -0.008795       0.000000       0.000000       1.719610       -0.044543       0.000160       -9.444051       0.000000       0.000000       0.000000       0.000000       0.000000       4071.292274       58.823529       0.000000       -5.747147       0.000000       -1960.930899       0.000000       691.030482       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000131       0.000000       1.758660       -0.055976       -0.025749       0.000000       -0.000160       88685.381823       1.000000       -0.000000
8.040000       380.204338       -52.852350       0.000000       -9.800000       -23.504526       -3.165471       0.060975       -1.175406       -5.784174       0.000000       -1882.791454       0.000000       661.147972       0.000000       0.925926       -0.008802       0.000000       0.000000       1.718941       -0.044617       0.000160       -9.435441       0.000000       0.000000       0.000000       0.000000       0.000000       4070.995637       58.823529       0.000000       -5.746668       0.000000       -1958.362437       0.000000       690.490972       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000132       0.000000       1.758038       -0.056089       -0.025772       0.000000       -0.000160       88523.758179       1.000000       -0.000000
